,name,artists,uri,id,playlist_uris,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
spotify:track:3VZpGaToGtBnphXQDNv2GO,Hysteria,Muse,spotify:track:3VZpGaToGtBnphXQDNv2GO,3VZpGaToGtBnphXQDNv2GO,"['spotify:playlist:01iPCzXSjD4dSoo0m6Fa9l', 'spotify:playlist:0muqkBa6QnfkBmhzDJiANI', 'spotify:playlist:68YP0XDwAR8ulEI3Sg30oF']",0.412,0.92,9.0,-4.852,0.0,0.0575,0.000456,0.0026,0.11,0.455,93.162,227440.0,4.0
spotify:track:2CaaxqR6IXwrBL8fCtY1yl,Stark's Reality,"Ghostface Killah, BADBADNOTGOOD",spotify:track:2CaaxqR6IXwrBL8fCtY1yl,2CaaxqR6IXwrBL8fCtY1yl,"['spotify:playlist:01iPCzXSjD4dSoo0m6Fa9l', 'spotify:playlist:49NsOPWG0xDUL9dvQebQcq']",0.55,0.406,11.0,-13.194,1.0,0.0283,0.0631,0.869,0.0811,0.42,79.844,132438.0,4.0
spotify:track:52XKvH83AmddD5aHrF4bsb,Epic,"Sandro Silva, Quintino",spotify:track:52XKvH83AmddD5aHrF4bsb,52XKvH83AmddD5aHrF4bsb,"['spotify:playlist:01iPCzXSjD4dSoo0m6Fa9l', 'spotify:playlist:5ADIAFWh442IEcgPgJ0Ul7']",0.789,0.945,4.0,-2.343,0.0,0.0754,0.2,0.862,0.0705,0.154,128.025,360000.0,4.0
spotify:track:2hrUHTorByNlOM8damSuab,Warrior's Dance - Live,The Prodigy,spotify:track:2hrUHTorByNlOM8damSuab,2hrUHTorByNlOM8damSuab,"['spotify:playlist:01iPCzXSjD4dSoo0m6Fa9l', 'spotify:playlist:5ADIAFWh442IEcgPgJ0Ul7']",0.28,0.987,1.0,-4.685,1.0,0.219,0.00395,0.435,0.457,0.105,137.042,296933.0,4.0
spotify:track:2OIHqFLJonE9YYczb7yWpf,The Big Gundown,The Prodigy,spotify:track:2OIHqFLJonE9YYczb7yWpf,2OIHqFLJonE9YYczb7yWpf,"['spotify:playlist:01iPCzXSjD4dSoo0m6Fa9l', 'spotify:playlist:5ADIAFWh442IEcgPgJ0Ul7', 'spotify:playlist:2SRHOtEtTkc6ZNe03ydP27']",0.62,0.968,5.0,-8.346,1.0,0.0872,0.00176,0.000861,0.322,0.214,104.005,260600.0,4.0
spotify:track:2iohP3Cgp3JSI1q96rwSLb,Campero,Al Di Meola,spotify:track:2iohP3Cgp3JSI1q96rwSLb,2iohP3Cgp3JSI1q96rwSLb,"['spotify:playlist:01iPCzXSjD4dSoo0m6Fa9l', 'spotify:playlist:5ADIAFWh442IEcgPgJ0Ul7']",0.738,0.539,7.0,-12.148,1.0,0.0477,0.873,0.83,0.0706,0.622,123.982,289547.0,4.0
spotify:track:1C9uei2yOVtjUMq3v0X3it,Camper (Radio Mix),"Albert Kick, Jason Rene",spotify:track:1C9uei2yOVtjUMq3v0X3it,1C9uei2yOVtjUMq3v0X3it,"['spotify:playlist:01iPCzXSjD4dSoo0m6Fa9l', 'spotify:playlist:5ADIAFWh442IEcgPgJ0Ul7']",0.862,0.91,7.0,-4.189,1.0,0.0676,0.0233,0.0243,0.211,0.783,127.978,196127.0,4.0
spotify:track:3cwDSDzTiWr5H5xMQhQ6Mx,Du hast,Rammstein,spotify:track:3cwDSDzTiWr5H5xMQhQ6Mx,3cwDSDzTiWr5H5xMQhQ6Mx,"['spotify:playlist:01iPCzXSjD4dSoo0m6Fa9l', 'spotify:playlist:5ADIAFWh442IEcgPgJ0Ul7']",0.64,0.922,9.0,-6.283,0.0,0.0385,0.00369,0.055,0.332,0.716,125.105,234227.0,4.0
spotify:track:634JArk1AoXtts5DVdd4p2,Feuer frei!,Rammstein,spotify:track:634JArk1AoXtts5DVdd4p2,634JArk1AoXtts5DVdd4p2,"['spotify:playlist:01iPCzXSjD4dSoo0m6Fa9l', 'spotify:playlist:5ADIAFWh442IEcgPgJ0Ul7']",0.491,0.966,3.0,-3.974,1.0,0.0463,9.12e-05,0.346,0.153,0.223,95.141,188600.0,4.0
spotify:track:0HpMvhmhBnRBJ9iocNl16t,AMERIKA,Rammstein,spotify:track:0HpMvhmhBnRBJ9iocNl16t,0HpMvhmhBnRBJ9iocNl16t,"['spotify:playlist:01iPCzXSjD4dSoo0m6Fa9l', 'spotify:playlist:5ADIAFWh442IEcgPgJ0Ul7']",0.608,0.885,2.0,-4.296,0.0,0.0963,0.00258,1.33e-05,0.392,0.518,125.023,226760.0,4.0
spotify:track:14NwRQ6fnnoSfjeaHRZqz1,Ich will,Rammstein,spotify:track:14NwRQ6fnnoSfjeaHRZqz1,14NwRQ6fnnoSfjeaHRZqz1,"['spotify:playlist:01iPCzXSjD4dSoo0m6Fa9l', 'spotify:playlist:5ADIAFWh442IEcgPgJ0Ul7']",0.648,0.896,2.0,-4.254,1.0,0.041,0.00138,0.000819,0.0879,0.468,128.115,217107.0,4.0
spotify:track:7lI4CE7mlyYyrPTMHzLF1x,Mein Herz brennt,Rammstein,spotify:track:7lI4CE7mlyYyrPTMHzLF1x,7lI4CE7mlyYyrPTMHzLF1x,"['spotify:playlist:01iPCzXSjD4dSoo0m6Fa9l', 'spotify:playlist:5ADIAFWh442IEcgPgJ0Ul7']",0.501,0.76,2.0,-5.802,0.0,0.0343,0.00268,0.0616,0.152,0.138,83.046,279893.0,4.0
spotify:track:3crVlsyXyP4a9HD5WHE8Ri,PUSSY,Rammstein,spotify:track:3crVlsyXyP4a9HD5WHE8Ri,3crVlsyXyP4a9HD5WHE8Ri,"['spotify:playlist:01iPCzXSjD4dSoo0m6Fa9l', 'spotify:playlist:5ADIAFWh442IEcgPgJ0Ul7']",0.573,0.773,7.0,-4.629,1.0,0.0442,0.00158,0.0957,0.0734,0.541,134.977,239080.0,4.0
spotify:track:4Hp6GJYHQxhb3OyFicO79j,MEIN TEIL,Rammstein,spotify:track:4Hp6GJYHQxhb3OyFicO79j,4Hp6GJYHQxhb3OyFicO79j,"['spotify:playlist:01iPCzXSjD4dSoo0m6Fa9l', 'spotify:playlist:5ADIAFWh442IEcgPgJ0Ul7']",0.47,0.959,10.0,-4.338,1.0,0.075,0.00535,0.0101,0.141,0.199,88.0,272413.0,4.0
spotify:track:3k0bQXadF6qDJOy7Jo9nj0,Stairway To Heaven - 2007 Remastered Version Live Version From The Song Remains The Same,Led Zeppelin,spotify:track:3k0bQXadF6qDJOy7Jo9nj0,3k0bQXadF6qDJOy7Jo9nj0,['spotify:playlist:6Rbn5QJH7fHz4XTagC15KS'],0.268,0.797,9.0,-6.779,0.0,0.0559,0.138,0.00866,0.978,0.239,103.575,652973.0,4.0
spotify:track:21jBRxUvrWXTwBfGnQwyVy,"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",Pink Floyd,spotify:track:21jBRxUvrWXTwBfGnQwyVy,21jBRxUvrWXTwBfGnQwyVy,['spotify:playlist:6Rbn5QJH7fHz4XTagC15KS'],0.694,0.394,0.0,-15.881,1.0,0.0428,0.0781,0.000677,0.247,0.719,104.126,238747.0,4.0
spotify:track:59WN2psjkt1tyaxjspN8fp,Killing In The Name,Rage Against The Machine,spotify:track:59WN2psjkt1tyaxjspN8fp,59WN2psjkt1tyaxjspN8fp,['spotify:playlist:6Rbn5QJH7fHz4XTagC15KS'],0.466,0.833,7.0,-4.215,1.0,0.304,0.0266,0.0,0.0327,0.661,88.785,313573.0,4.0
spotify:track:2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,AC/DC,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,2zYzyRzz6pRmhPzyfMEC8s,['spotify:playlist:6Rbn5QJH7fHz4XTagC15KS'],0.574,0.913,6.0,-4.793,0.0,0.133,0.061,0.00158,0.156,0.423,115.728,208400.0,4.0
spotify:track:4xT2AOtQPjtyQgPmnygsx4,Jamming,Bob Marley & The Wailers,spotify:track:4xT2AOtQPjtyQgPmnygsx4,4xT2AOtQPjtyQgPmnygsx4,['spotify:playlist:6Rbn5QJH7fHz4XTagC15KS'],0.934,0.4,11.0,-14.834,0.0,0.328,0.381,4.18e-05,0.103,0.805,123.696,214973.0,4.0
spotify:track:10Nmj3JCNoMeBQ87uw5j8k,Dani California,Red Hot Chili Peppers,spotify:track:10Nmj3JCNoMeBQ87uw5j8k,10Nmj3JCNoMeBQ87uw5j8k,['spotify:playlist:6Rbn5QJH7fHz4XTagC15KS'],0.556,0.913,0.0,-2.36,1.0,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,282160.0,4.0
spotify:track:5jZNVUSnBru9JEFPisDIUK,Silently Falling,Chris Squire,spotify:track:5jZNVUSnBru9JEFPisDIUK,5jZNVUSnBru9JEFPisDIUK,['spotify:playlist:4ipk2USeNltvn6pJ7k5j0a'],0.272,0.608,0.0,-8.878,1.0,0.0416,0.497,0.116,0.5,0.246,141.803,687200.0,4.0
spotify:track:5809NWq0miUJI2HIpCrlzn,Elastic Rock,Nucleus,spotify:track:5809NWq0miUJI2HIpCrlzn,5809NWq0miUJI2HIpCrlzn,['spotify:playlist:4ipk2USeNltvn6pJ7k5j0a'],0.567,0.298,7.0,-16.53,1.0,0.0353,0.775,0.872,0.131,0.21,126.514,245733.0,4.0
spotify:track:1JNXSbinXIN2aEo3hVmoe6,Chatma,Tinariwen,spotify:track:1JNXSbinXIN2aEo3hVmoe6,1JNXSbinXIN2aEo3hVmoe6,['spotify:playlist:4ipk2USeNltvn6pJ7k5j0a'],0.81,0.432,9.0,-10.786,1.0,0.0346,0.255,0.161,0.0903,0.285,106.002,338373.0,4.0
spotify:track:48utLXKAs3leWcABCd24Z2,Eskimo Kiss,The Kooks,spotify:track:48utLXKAs3leWcABCd24Z2,48utLXKAs3leWcABCd24Z2,['spotify:playlist:4rd58go2impV9ATEarWFik'],0.409,0.753,1.0,-5.25,1.0,0.043,0.0117,1.01e-06,0.0732,0.521,142.969,214280.0,4.0
spotify:track:5zvJ6DUahHHjeknQPn7iAH,Mr. Brightside,The Killers,spotify:track:5zvJ6DUahHHjeknQPn7iAH,5zvJ6DUahHHjeknQPn7iAH,['spotify:playlist:4rd58go2impV9ATEarWFik'],0.356,0.935,1.0,-3.705,1.0,0.0818,0.00112,0.0,0.0898,0.239,148.089,223973.0,4.0
spotify:track:2k9CH9nOEbNqVZI9edUJje,Monster,The Automatic,spotify:track:2k9CH9nOEbNqVZI9edUJje,2k9CH9nOEbNqVZI9edUJje,['spotify:playlist:3o7erV35sfvoTtjfEFnTZ3'],0.542,0.907,4.0,-2.98,0.0,0.0307,0.000327,2.98e-06,0.122,0.56,141.472,222213.0,4.0
spotify:track:3uYm4MtU6jUQft2DtGqEoZ,Knock Knock,Mac Miller,spotify:track:3uYm4MtU6jUQft2DtGqEoZ,3uYm4MtU6jUQft2DtGqEoZ,"['spotify:playlist:0UetBzU1ylu2bIs0wgLPUq', 'spotify:playlist:4zT4hcYn6TY3f0ddhCs314']",0.667,0.922,4.0,-4.857,0.0,0.128,0.0353,0.0,0.364,0.509,108.952,202807.0,4.0
spotify:track:07ygRsnqBqNFfdpmH3BeOV,All These Things That I've Done,The Killers,spotify:track:07ygRsnqBqNFfdpmH3BeOV,07ygRsnqBqNFfdpmH3BeOV,['spotify:playlist:0UetBzU1ylu2bIs0wgLPUq'],0.548,0.751,6.0,-5.077,1.0,0.0418,0.00219,1.9e-05,0.142,0.219,118.267,303213.0,4.0
spotify:track:4oJnPMMBftqQRjWFqwvblo,Funky Vodka,TJR,spotify:track:4oJnPMMBftqQRjWFqwvblo,4oJnPMMBftqQRjWFqwvblo,['spotify:playlist:0UetBzU1ylu2bIs0wgLPUq'],0.822,0.894,1.0,-5.711,0.0,0.0554,0.000193,0.125,0.0155,0.782,126.989,359957.0,4.0
spotify:track:1XbN16Lsf2KBnAo8EuRvTR,Smoke Two Joints,Sublime,spotify:track:1XbN16Lsf2KBnAo8EuRvTR,1XbN16Lsf2KBnAo8EuRvTR,['spotify:playlist:0UetBzU1ylu2bIs0wgLPUq'],0.719,0.567,2.0,-9.677,1.0,0.108,0.00194,0.0272,0.165,0.318,95.162,173360.0,4.0
spotify:track:0NWPxcsf5vdjdiFUI8NgkP,Hey Joe,Jimi Hendrix,spotify:track:0NWPxcsf5vdjdiFUI8NgkP,0NWPxcsf5vdjdiFUI8NgkP,['spotify:playlist:0UetBzU1ylu2bIs0wgLPUq'],0.346,0.768,9.0,-5.695,1.0,0.0377,0.00603,0.38,0.0244,0.532,169.492,210160.0,4.0
spotify:track:2JRvamzTwF8WtJ71MPhIIc,Battle Metal,Turisas,spotify:track:2JRvamzTwF8WtJ71MPhIIc,2JRvamzTwF8WtJ71MPhIIc,['spotify:playlist:0UetBzU1ylu2bIs0wgLPUq'],0.218,0.881,7.0,-5.049,1.0,0.0577,0.000101,0.423,0.375,0.382,105.116,263267.0,3.0
spotify:track:4z5j4NRMATq7AKEcNJtZUi,Cacau al rei,LOSCOS,spotify:track:4z5j4NRMATq7AKEcNJtZUi,4z5j4NRMATq7AKEcNJtZUi,['spotify:playlist:45EEsaduwaGPd0zIymoxQy'],0.622,0.48,9.0,-5.763,1.0,0.0302,0.886,0.00206,0.0927,0.633,93.949,136152.0,4.0
spotify:track:2U3SRzAbd0PfPQBRddPrIP,Cançó de Marina Ginestà,"Maria Arnal, Marcel Bagés",spotify:track:2U3SRzAbd0PfPQBRddPrIP,2U3SRzAbd0PfPQBRddPrIP,['spotify:playlist:45EEsaduwaGPd0zIymoxQy'],0.603,0.184,2.0,-10.683,0.0,0.0389,0.966,0.0128,0.124,0.231,124.001,208690.0,4.0
spotify:track:3at2REOHDrnIsfjX4bH9yB,Les Amants mil·lenàries,"Clara Peya, Judit Neddermann, Ferran Savall",spotify:track:3at2REOHDrnIsfjX4bH9yB,3at2REOHDrnIsfjX4bH9yB,['spotify:playlist:45EEsaduwaGPd0zIymoxQy'],0.71,0.559,5.0,-7.68,1.0,0.0358,0.685,0.16,0.0819,0.847,173.02,224640.0,4.0
spotify:track:2TozUwDNlCAdPLtDw4mCMl,Will,Núria Graham,spotify:track:2TozUwDNlCAdPLtDw4mCMl,2TozUwDNlCAdPLtDw4mCMl,['spotify:playlist:45EEsaduwaGPd0zIymoxQy'],0.602,0.331,9.0,-8.055,0.0,0.0267,0.667,0.000124,0.124,0.0368,99.958,189488.0,4.0
spotify:track:75wLPuH42aO1gIz1nfk0Uo,La Dona que Miraba la Tele,The Mamzelles,spotify:track:75wLPuH42aO1gIz1nfk0Uo,75wLPuH42aO1gIz1nfk0Uo,['spotify:playlist:45EEsaduwaGPd0zIymoxQy'],0.472,0.434,7.0,-6.817,1.0,0.0409,0.625,0.0,0.0721,0.331,199.912,258293.0,3.0
spotify:track:6ftlGoX7hzdQVvw4iw2zM5,Realidad paralela,"Guillem Roma, Judit Neddermann",spotify:track:6ftlGoX7hzdQVvw4iw2zM5,6ftlGoX7hzdQVvw4iw2zM5,['spotify:playlist:45EEsaduwaGPd0zIymoxQy'],0.616,0.369,0.0,-8.591,1.0,0.0334,0.828,0.000269,0.109,0.205,115.083,244220.0,4.0
spotify:track:27ViFAKYIoIVOfyWO2jNc0,Sons of a New Age,Random Thinking,spotify:track:27ViFAKYIoIVOfyWO2jNc0,27ViFAKYIoIVOfyWO2jNc0,['spotify:playlist:45EEsaduwaGPd0zIymoxQy'],0.609,0.623,1.0,-9.492,1.0,0.0352,0.606,0.00339,0.0759,0.47,135.547,368803.0,4.0
spotify:track:2KRk817Mf528Dpksa3jt5a,Ou sí!,LOSCOS,spotify:track:2KRk817Mf528Dpksa3jt5a,2KRk817Mf528Dpksa3jt5a,['spotify:playlist:45EEsaduwaGPd0zIymoxQy'],0.594,0.267,5.0,-9.792,1.0,0.03,0.907,0.0,0.262,0.45,80.171,149630.0,4.0
spotify:track:7mkLvaGHgrcTKVW45xNrYC,As Sweet,Núria Graham,spotify:track:7mkLvaGHgrcTKVW45xNrYC,7mkLvaGHgrcTKVW45xNrYC,['spotify:playlist:45EEsaduwaGPd0zIymoxQy'],0.557,0.466,1.0,-8.021,1.0,0.0312,0.672,5.32e-05,0.0953,0.121,120.028,234300.0,4.0
spotify:track:0ngaTjUID5qVcWPQhPE3Cg,#Mímulus Si et miréssis amb els meus ulls,Clara Peya,spotify:track:0ngaTjUID5qVcWPQhPE3Cg,0ngaTjUID5qVcWPQhPE3Cg,['spotify:playlist:45EEsaduwaGPd0zIymoxQy'],0.565,0.131,7.0,-13.723,1.0,0.0807,0.649,2.71e-05,0.118,0.461,172.907,208480.0,4.0
spotify:track:6vwqCSYTZTlTKdfyCiKyJ7,Les Ones del Desig,Estúpida Erikah,spotify:track:6vwqCSYTZTlTKdfyCiKyJ7,6vwqCSYTZTlTKdfyCiKyJ7,['spotify:playlist:45EEsaduwaGPd0zIymoxQy'],0.566,0.305,0.0,-12.705,1.0,0.0302,0.869,0.0059,0.097,0.359,89.474,226080.0,4.0
spotify:track:73FhnAD0jmdwv6iMvSpLFx,He creuat el riu,Isaac Ulam,spotify:track:73FhnAD0jmdwv6iMvSpLFx,73FhnAD0jmdwv6iMvSpLFx,['spotify:playlist:45EEsaduwaGPd0zIymoxQy'],0.632,0.37,6.0,-7.8,1.0,0.0257,0.704,0.000193,0.106,0.176,85.019,195560.0,4.0
spotify:track:3zAQDqzDptHceC5zpdRvWR,Combinacions,Guillem Roma,spotify:track:3zAQDqzDptHceC5zpdRvWR,3zAQDqzDptHceC5zpdRvWR,['spotify:playlist:45EEsaduwaGPd0zIymoxQy'],0.541,0.362,0.0,-10.063,0.0,0.0461,0.731,0.0027,0.322,0.71,169.992,285160.0,3.0
spotify:track:2ZsDhhOYFfXeW6or20CcvN,"It's a Long, Long Road",Random Thinking,spotify:track:2ZsDhhOYFfXeW6or20CcvN,2ZsDhhOYFfXeW6or20CcvN,['spotify:playlist:45EEsaduwaGPd0zIymoxQy'],0.616,0.668,6.0,-7.381,0.0,0.0366,0.654,1.77e-05,0.3,0.346,99.988,293694.0,4.0
spotify:track:4hoxBNEvoUaR6PKZSggV4h,Ages,Núria Graham,spotify:track:4hoxBNEvoUaR6PKZSggV4h,4hoxBNEvoUaR6PKZSggV4h,['spotify:playlist:45EEsaduwaGPd0zIymoxQy'],0.439,0.303,8.0,-11.115,1.0,0.0291,0.599,0.00477,0.0979,0.0396,113.438,227306.0,3.0
spotify:track:1WIfWj5skn5UUZTs4cEFBe,Location,Khalid,spotify:track:1WIfWj5skn5UUZTs4cEFBe,1WIfWj5skn5UUZTs4cEFBe,"['spotify:playlist:1p65SKpXlPpxaNc0v8pJl6', 'spotify:playlist:6MkdON5O0FnHUV26XWtwGJ']",0.799,0.436,1.0,-9.975,0.0,0.379,0.283,0.000105,0.0968,0.311,80.028,217566.0,4.0
spotify:track:1AXohCkuBPhh0RqTNqkXqa,Egoísmo,Jesse Baez,spotify:track:1AXohCkuBPhh0RqTNqkXqa,1AXohCkuBPhh0RqTNqkXqa,"['spotify:playlist:1p65SKpXlPpxaNc0v8pJl6', 'spotify:playlist:6MkdON5O0FnHUV26XWtwGJ']",0.847,0.413,6.0,-9.73,0.0,0.396,0.356,0.00889,0.0841,0.348,97.018,180400.0,4.0
spotify:track:6OPl2rRpNsW1BZmtrSxP6X,Damelo,"Ceaese, Utopiko, DrefQuila, THAT",spotify:track:6OPl2rRpNsW1BZmtrSxP6X,6OPl2rRpNsW1BZmtrSxP6X,"['spotify:playlist:1p65SKpXlPpxaNc0v8pJl6', 'spotify:playlist:6MkdON5O0FnHUV26XWtwGJ']",0.687,0.754,0.0,-4.103,0.0,0.0828,0.0914,0.0,0.106,0.416,166.156,164819.0,4.0
spotify:track:00Ia46AgCNfnXjzgH8PIKH,Latina (feat. Maluma),"Reykon, Maluma",spotify:track:00Ia46AgCNfnXjzgH8PIKH,00Ia46AgCNfnXjzgH8PIKH,"['spotify:playlist:1p65SKpXlPpxaNc0v8pJl6', 'spotify:playlist:6MkdON5O0FnHUV26XWtwGJ']",0.826,0.713,9.0,-4.017,0.0,0.129,0.0748,0.0,0.331,0.75,102.071,226739.0,4.0
spotify:track:1m8WpLYXEiNVZchsWEcCSy,Come Through and Chill (feat. J. Cole & Salaam Remi),"Miguel, J. Cole, Salaam Remi",spotify:track:1m8WpLYXEiNVZchsWEcCSy,1m8WpLYXEiNVZchsWEcCSy,"['spotify:playlist:1p65SKpXlPpxaNc0v8pJl6', 'spotify:playlist:6MkdON5O0FnHUV26XWtwGJ']",0.461,0.653,6.0,-8.617,1.0,0.327,0.158,0.0,0.197,0.588,81.628,322000.0,1.0
spotify:track:3mGI2PNlbb36Hrq1AZe385,Panamera - Remix,"Bad Bunny, Arcángel, Almighty, Black Jonas Point, Quimico Ultra Mega",spotify:track:3mGI2PNlbb36Hrq1AZe385,3mGI2PNlbb36Hrq1AZe385,"['spotify:playlist:1p65SKpXlPpxaNc0v8pJl6', 'spotify:playlist:6MkdON5O0FnHUV26XWtwGJ']",0.57,0.769,10.0,-3.41,0.0,0.267,0.153,0.0,0.308,0.611,116.259,296255.0,4.0
spotify:track:5uDu2qOoDou7cFXsipAo8l,Peaches En Regalia,Frank Zappa,spotify:track:5uDu2qOoDou7cFXsipAo8l,5uDu2qOoDou7cFXsipAo8l,"['spotify:playlist:1p65SKpXlPpxaNc0v8pJl6', 'spotify:playlist:2L3lpIIpLWCcOlK6YZSPTR']",0.385,0.689,11.0,-11.616,0.0,0.0294,0.262,0.835,0.0848,0.777,101.894,218893.0,4.0
spotify:track:2uWoy80sBB8a59nh0cDSe1,Give It Up,Public Enemy,spotify:track:2uWoy80sBB8a59nh0cDSe1,2uWoy80sBB8a59nh0cDSe1,"['spotify:playlist:1p65SKpXlPpxaNc0v8pJl6', 'spotify:playlist:2L3lpIIpLWCcOlK6YZSPTR']",0.731,0.774,0.0,-6.135,1.0,0.172,0.0538,0.0,0.592,0.554,94.57,271427.0,4.0
spotify:track:6myCSm2QEXMrgtUxVN313f,Soubour,Songhoy Blues,spotify:track:6myCSm2QEXMrgtUxVN313f,6myCSm2QEXMrgtUxVN313f,"['spotify:playlist:1p65SKpXlPpxaNc0v8pJl6', 'spotify:playlist:2L3lpIIpLWCcOlK6YZSPTR']",0.619,0.875,11.0,-5.957,0.0,0.0257,0.0154,0.378,0.345,0.903,101.891,212307.0,4.0
spotify:track:48uYxKfWLVMXvMBQ49kFio,P-Funk (Wants To Get Funked Up),Parliament,spotify:track:48uYxKfWLVMXvMBQ49kFio,48uYxKfWLVMXvMBQ49kFio,"['spotify:playlist:1p65SKpXlPpxaNc0v8pJl6', 'spotify:playlist:2L3lpIIpLWCcOlK6YZSPTR']",0.661,0.455,6.0,-12.653,0.0,0.215,0.751,1.06e-05,0.143,0.781,87.554,459680.0,4.0
spotify:track:56AjofuW5AmuZMQCiQvoEf,Source,Fever the Ghost,spotify:track:56AjofuW5AmuZMQCiQvoEf,56AjofuW5AmuZMQCiQvoEf,"['spotify:playlist:1p65SKpXlPpxaNc0v8pJl6', 'spotify:playlist:2L3lpIIpLWCcOlK6YZSPTR']",0.612,0.77,7.0,-10.304,0.0,0.0353,0.0542,0.0135,0.608,0.691,107.021,259067.0,4.0
spotify:track:1glzHKkIZXdw63Kro9WULd,Heavy,Oh No,spotify:track:1glzHKkIZXdw63Kro9WULd,1glzHKkIZXdw63Kro9WULd,"['spotify:playlist:1p65SKpXlPpxaNc0v8pJl6', 'spotify:playlist:2L3lpIIpLWCcOlK6YZSPTR']",0.121,0.476,9.0,-7.981,1.0,0.0389,1.67e-05,0.822,0.0873,0.42,177.833,114000.0,4.0
spotify:track:0ty25HNYvYV8KbJxaq1ttS,L'Avvelenata - Remaster 1996,Francesco Guccini,spotify:track:0ty25HNYvYV8KbJxaq1ttS,0ty25HNYvYV8KbJxaq1ttS,"['spotify:playlist:1p65SKpXlPpxaNc0v8pJl6', 'spotify:playlist:2L3lpIIpLWCcOlK6YZSPTR']",0.515,0.764,4.0,-5.998,1.0,0.231,0.59,0.0,0.342,0.621,126.513,278963.0,4.0
spotify:track:3Y406yVpw6tMY1phw8SURp,The bar,Stand High Patrol,spotify:track:3Y406yVpw6tMY1phw8SURp,3Y406yVpw6tMY1phw8SURp,"['spotify:playlist:1p65SKpXlPpxaNc0v8pJl6', 'spotify:playlist:2L3lpIIpLWCcOlK6YZSPTR']",0.853,0.547,7.0,-7.876,0.0,0.0932,0.35,6.95e-05,0.095,0.945,170.009,211320.0,4.0
spotify:track:3qkgDUwKyHht3WmNTFHg0C,The Same Song - Edit,Israel Vibration,spotify:track:3qkgDUwKyHht3WmNTFHg0C,3qkgDUwKyHht3WmNTFHg0C,"['spotify:playlist:1p65SKpXlPpxaNc0v8pJl6', 'spotify:playlist:2L3lpIIpLWCcOlK6YZSPTR']",0.924,0.546,8.0,-6.583,0.0,0.233,0.141,0.00136,0.0361,0.685,123.33,239613.0,4.0
spotify:track:6RB1pRVhm7WRTZ6VpZjRhF,I'm Your Boogie Man,KC & The Sunshine Band,spotify:track:6RB1pRVhm7WRTZ6VpZjRhF,6RB1pRVhm7WRTZ6VpZjRhF,"['spotify:playlist:1p65SKpXlPpxaNc0v8pJl6', 'spotify:playlist:2L3lpIIpLWCcOlK6YZSPTR']",0.765,0.927,5.0,-5.715,0.0,0.0399,0.0156,5.97e-06,0.0391,0.927,113.326,241920.0,4.0
spotify:track:5uPYEStMW3KsXnnLV7iCTw,Johnny B. Goode - 2002 Remaster,"Peter Tosh, John Benitez",spotify:track:5uPYEStMW3KsXnnLV7iCTw,5uPYEStMW3KsXnnLV7iCTw,"['spotify:playlist:1p65SKpXlPpxaNc0v8pJl6', 'spotify:playlist:2L3lpIIpLWCcOlK6YZSPTR', 'spotify:playlist:3otMmOlDRCXSFOy8RzLYkl']",0.749,0.849,4.0,-5.761,0.0,0.0544,0.0299,0.000168,0.115,0.959,145.169,244253.0,4.0
spotify:track:4qknM1pQz53QOyfDVTjcM9,Me Enamoré,Shakira,spotify:track:4qknM1pQz53QOyfDVTjcM9,4qknM1pQz53QOyfDVTjcM9,"['spotify:playlist:1p65SKpXlPpxaNc0v8pJl6', 'spotify:playlist:3sJS7Q6NMKBljzGvrDKVEG']",0.74,0.879,9.0,-2.251,0.0,0.105,0.193,8.25e-05,0.0928,0.948,103.71,226893.0,4.0
spotify:track:0Gx4VrHzS7pZOEAGrmXXBH,La Bicicleta,"Carlos Vives, Shakira",spotify:track:0Gx4VrHzS7pZOEAGrmXXBH,0Gx4VrHzS7pZOEAGrmXXBH,"['spotify:playlist:1p65SKpXlPpxaNc0v8pJl6', 'spotify:playlist:3sJS7Q6NMKBljzGvrDKVEG']",0.745,0.944,0.0,-3.959,1.0,0.134,0.21,1.45e-06,0.333,0.951,179.991,229510.0,4.0
spotify:track:1VoHrSS3QQ6TbpabLrFiYb,Sofia,Alvaro Soler,spotify:track:1VoHrSS3QQ6TbpabLrFiYb,1VoHrSS3QQ6TbpabLrFiYb,"['spotify:playlist:1p65SKpXlPpxaNc0v8pJl6', 'spotify:playlist:3sJS7Q6NMKBljzGvrDKVEG']",0.691,0.72,2.0,-5.918,1.0,0.0324,0.127,0.0,0.15,0.906,128.014,210467.0,4.0
spotify:track:2ahnofp2LbBWDXcJbMaSTu,"What Is Love - 7"" Mix",Haddaway,spotify:track:2ahnofp2LbBWDXcJbMaSTu,2ahnofp2LbBWDXcJbMaSTu,"['spotify:playlist:1p65SKpXlPpxaNc0v8pJl6', 'spotify:playlist:3sJS7Q6NMKBljzGvrDKVEG']",0.683,0.772,7.0,-7.907,0.0,0.0311,0.0222,0.0149,0.203,0.737,123.871,270373.0,4.0
